status,record_id,old_route_id,current_route_id,score,accepted_by_rule,structural_core_equal,same_model_id,changed_controlled_fields,score_model_name,score_carrier_family,score_carrier_subtype,score_source_modality,score_lifecycle_phase,score_fusion_topology,score_text_role,score_source_object,score_model_visible_form,score_transformation_chain,score_task_or_configuration,score_route_label,score_evidence_quote,old_model_name,current_model_name,old_route_label,current_route_label,relationship,confidence,interpretation,old_configuration_id,current_configuration_id,old_model_id,current_model_id,best_candidate_route_id,best_candidate_score
linked,full_2026-07-06__rec_002243,route_c27d22c285d6,route_e8cc2811eb6b,0.878029,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.619048,0.195652,0.301075,0.864865,1.0,gpt2-gene-eng-ft,gpt2-gene-eng-ft,dna_paragraph_sentence_splitting_inference,DNA paragraph sentence splitting,primary_one_to_one,high,high_confidence_rewording_or_same_route,config_a8280251c6b6,config_5e2704f905bd,model_5e9bb9e443dc,model_5e9bb9e443dc,,
linked,full_2026-07-06__rec_002243,route_d24c58169ee5,route_6aa93231ea9d,0.918588,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.430769,0.849057,0.48,0.833333,1.0,gene_eng_gpt2_summary,gene_eng_gpt2_summary,dna_summary_inference,DNA summarization inference,primary_one_to_one,high,high_confidence_rewording_or_same_route,config_ce79847a1bee,config_d90d572bfa0e,model_58435d2084b0,model_58435d2084b0,,
linked,full_2026-07-06__rec_002243,route_e973894ead36,route_9fcc57f4af69,0.767247,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.808511,0.4,0.431373,0.534161,1.0,0.633028,gpt2-gene-eng,gpt2-gene-eng,protein_pretraining,Protein pretraining,primary_one_to_one,moderate,probable_modified_route,config_1784f40696fe,config_b6eaa1e1287d,model_d2833fcd27aa,model_d2833fcd27aa,,
linked,full_2026-07-06__rec_002243,route_fd63c46ed806,route_a70369fbdf43,0.762898,True,True,True,text_role,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.580645,0.457143,0.52381,0.513158,0.883721,0.059603,gpt2-gene-eng,gpt2-gene-eng,english_pretraining,English text pretraining,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_4efef8706afc,config_b6eaa1e1287d,model_d2833fcd27aa,model_d2833fcd27aa,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_002243,route_e3486ca16be9,,,,,,,,,,,,,,,,,,,,gpt2-gene-eng-ft,,dna_similarity_evaluation,,,,,config_c05e2c311fb5,,model_5e9bb9e443dc,,route_bf01b711c418,0.624312
current_unmatched_added_or_split,full_2026-07-06__rec_002243,,route_66ca1cdc7b10,,,,,,,,,,,,,,,,,,,,gpt2-gene-eng-ft,,DNA paragraph translation to English,,,,,config_ec89ce1818db,,model_5e9bb9e443dc,route_c27d22c285d6,0.776145
current_unmatched_added_or_split,full_2026-07-06__rec_002243,,route_d2a0d71b1a7b,,,,,,,,,,,,,,,,,,,,gene_eng_gpt2_summary,,DNA section title generation,,,,,config_4dd437867bf9,,model_58435d2084b0,route_d24c58169ee5,0.475358
current_unmatched_added_or_split,full_2026-07-06__rec_002243,,route_da112bfb76ee,,,,,,,,,,,,,,,,,,,,gene_eng_gpt2_summary,,DNA volume title generation,,,,,config_475bf78d5ab3,,model_58435d2084b0,route_d24c58169ee5,0.497242
current_unmatched_added_or_split,full_2026-07-06__rec_002243,,route_ee89475f41a7,,,,,,,,,,,,,,,,,,,,gpt2-gene-eng-ft,,Sentence boundary prediction on natural language text,,,,,config_5e2704f905bd,,model_5e9bb9e443dc,route_fd63c46ed806,0.593357
linked,full_2026-07-06__rec_002304,route_495b69e5c877,route_a2c45897af77,0.699017,True,False,True,source_modality;lifecycle_phase;fusion_topology,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.851064,1.0,1.0,0.496454,0.926829,0.10655,Genolator,Genolator,Genolator natural-language question route,Genolator natural-language-question input,primary_one_to_one,moderate,probable_modified_route,config_57eeed93cfba,config_dab2ca7192c5,model_0e34c1fd11f6,model_0e34c1fd11f6,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_002304,route_950103f10fbf,,,,,,,,,,,,,,,,,,,,Genolator,,Genolator DNA embedding route,,,,,config_57eeed93cfba,,model_0e34c1fd11f6,,route_958373e19abf,0.692779
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_002304,route_97b271329639,,,,,,,,,,,,,,,,,,,,Genolator,,Genolator protein-structure embedding route,,,,,config_57eeed93cfba,,model_0e34c1fd11f6,,route_73685d611122,0.70197
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_002304,route_fd060c5f59c1,,,,,,,,,,,,,,,,,,,,Genolator,,Genolator amino-acid embedding route,,,,,config_57eeed93cfba,,model_0e34c1fd11f6,,route_b11ae6a91236,0.6879
current_unmatched_added_or_split,full_2026-07-06__rec_002304,,route_73685d611122,,,,,,,,,,,,,,,,,,,,Genolator,,Genolator protein-structure input,,,,,config_dab2ca7192c5,,model_0e34c1fd11f6,route_97b271329639,0.70197
current_unmatched_added_or_split,full_2026-07-06__rec_002304,,route_958373e19abf,,,,,,,,,,,,,,,,,,,,Genolator,,Genolator DNA-sequence input,,,,,config_dab2ca7192c5,,model_0e34c1fd11f6,route_950103f10fbf,0.692779
current_unmatched_added_or_split,full_2026-07-06__rec_002304,,route_b11ae6a91236,,,,,,,,,,,,,,,,,,,,Genolator,,Genolator amino-acid-sequence input,,,,,config_dab2ca7192c5,,model_0e34c1fd11f6,route_fd060c5f59c1,0.6879
linked,full_2026-07-06__rec_002327,route_2e6095ce06b0,route_846f86009834,0.778059,True,False,True,carrier_subtype;text_role,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.685714,0.730435,0.25,0.880952,1.0,OmniNA,OmniNA,fine-tuning nucleotide sequence QA input,OmniNA fine-tuning nucleotide-sequence input,primary_one_to_one,moderate,probable_modified_route,config_be8de232a46a,config_aadec28219bc,model_74758c50e662,model_74758c50e662,,
linked,full_2026-07-06__rec_002327,route_6e2dd5c9d063,route_b382ae08863d,0.808077,True,True,False,,0.705882,1.0,1.0,1.0,1.0,1.0,1.0,0.74359,0.647887,0.513761,0.372093,0.417391,0.616,OmniNA-1.7B,OmniNA,mutation effect scoring wild-type nucleotide sequence,OmniNA mutation-effect prediction in distinct genomic contexts,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_eb2426ebdc00,config_c84f48c96136,model_6a8360ebb187,model_74758c50e662,,
linked,full_2026-07-06__rec_002327,route_9519aff505cf,route_f25f4eadc58f,0.831707,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.974359,0.325,0.375,0.310345,0.915663,0.06993,OmniNA,OmniNA,pre-training nucleotide sequence input,OmniNA pre-training nucleotide-sequence input,primary_one_to_one,high,high_confidence_rewording_or_same_route,config_9816e3f1ccf9,config_9e37c67ea218,model_74758c50e662,model_74758c50e662,,
linked,full_2026-07-06__rec_002327,route_ba27eb33bf06,route_9c4898db67f0,0.724156,True,False,False,lifecycle_phase,0.705882,1.0,1.0,1.0,0.0,1.0,1.0,0.710526,0.560976,0.336842,0.25974,0.376471,1.0,OmniNA-1.7B,OmniNA,mutation effect scoring mutated nucleotide sequence,OmniNA saturation mutation scoring,primary_one_to_one,moderate,probable_modified_route,config_eb2426ebdc00,config_d47be6e5cd38,model_6a8360ebb187,model_74758c50e662,,
linked,full_2026-07-06__rec_002327,route_e26094d4c2d4,route_c9f58cc549fc,0.73976,True,False,True,carrier_subtype;text_role,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.914286,0.422535,0.545455,0.310345,0.892308,1.0,OmniNA,OmniNA,pre-training annotation input,OmniNA pre-training annotation input,primary_one_to_one,moderate,probable_modified_route,config_9816e3f1ccf9,config_9e37c67ea218,model_74758c50e662,model_74758c50e662,,
current_unmatched_added_or_split,full_2026-07-06__rec_002327,,route_02ce74ec15e8,,,,,,,,,,,,,,,,,,,,OmniNA,,OmniNA fine-tuning test-question input,,,,,config_aadec28219bc,,model_74758c50e662,route_e26094d4c2d4,0.650733
linked,full_2026-07-06__rec_002517,route_01c86888e969,route_e96a31addae7,0.729905,True,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.727273,0.55,1.0,0.469565,1.0,0.266344,CHATCELL,CHATCELL,drug sensitivity prediction with unseen task descriptions,drug sensitivity prediction with unseen task descriptions,primary_one_to_one,moderate,probable_modified_route,config_db1de73609a8,config_0e811051c918,model_68562cc69016,model_68562cc69016,,
linked,full_2026-07-06__rec_002517,route_50f264a3f1a7,route_218bfcdb85c8,0.806257,True,True,True,fusion_topology,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.272727,0.55,1.0,1.0,0.862745,0.728682,CHATCELL,CHATCELL,pseudo-cell generation prompt,pseudo-cell generation,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_d712584c4503,config_d712584c4503,model_68562cc69016,model_68562cc69016,,
linked,full_2026-07-06__rec_002517,route_e4473869bb78,route_ba946f8587c7,0.751785,True,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.472727,0.55,1.0,1.0,0.885246,1.0,CHATCELL,CHATCELL,drug sensitivity prediction prompt,drug sensitivity prediction,primary_one_to_one,moderate,probable_modified_route,config_0e811051c918,config_0e811051c918,model_68562cc69016,model_68562cc69016,,
linked,full_2026-07-06__rec_002517,route_ebb05a92bfb4,route_e06d358227d9,0.865763,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.210526,0.55,1.0,1.0,0.733333,1.0,CHATCELL,CHATCELL,random cell generation prompt,random cell sentence generation,primary_one_to_one,high,high_confidence_rewording_or_same_route,config_7b7b33de4f88,config_7b7b33de4f88,model_68562cc69016,model_68562cc69016,,
linked,full_2026-07-06__rec_002517,route_ec68ae70d605,route_b4eb31a00390,0.756464,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.473684,0.266667,1.0,1.0,0.851064,0.135593,CHATCELL,CHATCELL,cell type annotation prompt,cell type annotation,primary_one_to_one,moderate,probable_modified_route,config_3ddc919c3776,config_3ddc919c3776,model_68562cc69016,model_68562cc69016,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_002517,route_09097e9e1564,,,,,,,,,,,,,,,,,,,,CHATCELL,,single-cell instructions,,,,,config_4868395eda25,,model_68562cc69016,,route_218bfcdb85c8,0.557004
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_002517,route_19dc2eb39997,,,,,,,,,,,,,,,,,,,,CHATCELL,,scRNA-seq to cell sentence,,,,,config_d6b2900093eb,,model_68562cc69016,,route_b4eb31a00390,0.479948
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_002517,route_1c3251c8de67,,,,,,,,,,,,,,,,,,,,GPT-3.5turbo,,human-description paraphrasing,,,,,config_d8b410024e1c,,model_4df2c8d8a5ea,,route_e06d358227d9,0.59734
current_unmatched_added_or_split,full_2026-07-06__rec_002517,,route_b34f6289051f,,,,,,,,,,,,,,,,,,,,CHATCELL,,drug sensitivity prediction with seen task descriptions,,,,,config_0e811051c918,,model_68562cc69016,route_01c86888e969,0.726096
linked,full_2026-07-06__rec_003008,route_348cb69661a4,route_1efccd4707e6,0.729773,True,True,False,,0.764706,1.0,1.0,1.0,1.0,1.0,1.0,0.641509,0.153846,0.268657,0.32,0.382979,0.157895,DeepSeek-R1-Distill series,"DeepSeek-R1-Distill series (14B, 32B, and 70B)",general capability evaluation on MMLU,MMLU forgetting evaluation after Health Bench fine-tuning,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_744bb3fc93e7,config_1eacd39a4f7b,model_dd49fde9619e,model_3d02d9393c92,,
linked,full_2026-07-06__rec_003008,route_48753370114e,route_1701512ab87c,0.733258,True,True,False,,0.764706,1.0,1.0,1.0,1.0,1.0,1.0,0.654545,0.153846,0.264706,0.37037,0.375,0.155844,DeepSeek-R1-Distill series,"DeepSeek-R1-Distill series (14B, 32B, and 70B)",general capability evaluation on CMMLU,CMMLU forgetting evaluation after Health Bench fine-tuning,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_56da1ef4916e,config_223be17f91fd,model_dd49fde9619e,model_3d02d9393c92,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003008,route_20198b385b6c,,,,,,,,,,,,,,,,,,,,DeepSeek-R1-Distill 70B,,chemical perturbation reasoning,,,,,config_1e7afbce27ee,,model_0b491a7a5d54,,route_9db368b35e63,0.485808
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003008,route_35e6b1119316,,,,,,,,,,,,,,,,,,,,SFT-aligned 70B model,,biomedical causal reasoning response generation,,,,,config_bfb7a83d4a76,,model_2a4d836a5fda,,route_9db368b35e63,0.5849
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003008,route_5f279e54d80b,,,,,,,,,,,,,,,,,,,,OpenAI TEXT-EMBEDDING-ADA-002,,TEXT-EMBEDDING-ADA-002,,,,,config_4550286d6bd2,,model_8918f9ac4507,,route_b4746361feed,0.550698
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003008,route_8be919720694,,,,,,,,,,,,,,,,,,,,DeepSeek-R1-Distill 70B,,biological process reasoning,,,,,config_76cc25be47a7,,model_0b491a7a5d54,,route_9db368b35e63,0.613087
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003008,route_aa60ab8d1bd8,,,,,,,,,,,,,,,,,,,,GPT-OSS-120B,,biological knowledge synthesis,,,,,config_d8c2f2febacc,,model_8553f59d67fa,,route_b4746361feed,0.541227
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003008,route_bee85a77ca8f,,,,,,,,,,,,,,,,,,,,70B Llama,,BFT 70B + GRPO,,,,,config_0c522054845a,,model_1e8b4b1e30d0,,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003008,route_ca63e42acc9e,,,,,,,,,,,,,,,,,,,,BFT 70B,,gene profile generation,,,,,config_ed5d4c0e8b9e,,model_79316b1849f4,,route_aff9dbfc0d11,0.704461
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003008,route_cc936f0f501c,,,,,,,,,,,,,,,,,,,,GPT-5.1,,medical trajectory synthesis,,,,,config_0589023d938d,,model_8530576f8c25,,route_e7ac8502029f,0.567155
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003008,route_daa4be6bdf74,,,,,,,,,,,,,,,,,,,,BFT 70B,,protein profile generation,,,,,config_9cf7c23e0b16,,model_79316b1849f4,,route_aff9dbfc0d11,0.678946
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003008,route_ed69dd6bd93e,,,,,,,,,,,,,,,,,,,,DeepSeek-R1-Distill 70B,,medical competence answering,,,,,config_070116b96725,,model_0b491a7a5d54,,route_1701512ab87c,0.729375
current_unmatched_added_or_split,full_2026-07-06__rec_003008,,route_469c5890ae77,,,,,,,,,,,,,,,,,,,,DeepSeek-R1-Distill (1.5B),,NuminaMath mathematical reasoning fine-tuning,,,,,config_a1920ad5a8ee,,model_c7150172725e,route_ed69dd6bd93e,0.591474
current_unmatched_added_or_split,full_2026-07-06__rec_003008,,route_4f0a7233781e,,,,,,,,,,,,,,,,,,,,"DeepSeek-R1-Distill series (14B, 32B, and 70B)",,NeST biological process reasoning evaluation,,,,,config_002034fa0e26,,model_3d02d9393c92,route_ed69dd6bd93e,0.60723
current_unmatched_added_or_split,full_2026-07-06__rec_003008,,route_9db368b35e63,,,,,,,,,,,,,,,,,,,,DeepSeek-R1-Distill 70B,,Biological process reasoning from gene sets,,,,,config_f43a2f899c54,,model_0b491a7a5d54,route_ed69dd6bd93e,0.654138
current_unmatched_added_or_split,full_2026-07-06__rec_003008,,route_a11168101d2d,,,,,,,,,,,,,,,,,,,,"DeepSeek-R1-Distill series (14B, 32B, and 70B)",,OpenAI Health Bench Consensus fine-tuning,,,,,config_cbbb988cc8ae,,model_3d02d9393c92,route_ed69dd6bd93e,0.581954
current_unmatched_added_or_split,full_2026-07-06__rec_003008,,route_aff9dbfc0d11,,,,,,,,,,,,,,,,,,,,DeepSeek-R1-Distill 70B,,Gene knowledge prompt response generation,,,,,config_7c90b43f117b,,model_0b491a7a5d54,route_ca63e42acc9e,0.704461
current_unmatched_added_or_split,full_2026-07-06__rec_003008,,route_b4746361feed,,,,,,,,,,,,,,,,,,,,"DeepSeek-R1-Distill series (14B, 32B, and 70B)",,Gene Ontology biological process reasoning evaluation,,,,,config_002034fa0e26,,model_3d02d9393c92,route_348cb69661a4,0.617134
current_unmatched_added_or_split,full_2026-07-06__rec_003008,,route_b9151c53252e,,,,,,,,,,,,,,,,,,,,DeepSeek,,Gene prompt workflow for embedding extraction,,,,,config_e6a8e72e657d,,model_7ed6448bcdeb,route_ca63e42acc9e,0.643668
current_unmatched_added_or_split,full_2026-07-06__rec_003008,,route_ccfe017e70f5,,,,,,,,,,,,,,,,,,,,"DeepSeek-R1-Distill series (14B, 32B, and 70B)",,OpenAI Health Bench Hard evaluation,,,,,config_fe4b33c2af55,,model_3d02d9393c92,route_ed69dd6bd93e,0.694007
current_unmatched_added_or_split,full_2026-07-06__rec_003008,,route_ce3413c5632f,,,,,,,,,,,,,,,,,,,,"DeepSeek-R1-Distill series (14B, 32B, and 70B)",,MSigDB biological process reasoning evaluation,,,,,config_002034fa0e26,,model_3d02d9393c92,route_348cb69661a4,0.615723
current_unmatched_added_or_split,full_2026-07-06__rec_003008,,route_e7ac8502029f,,,,,,,,,,,,,,,,,,,,GPT-OSS-120B,,Biology training data synthesis from NCBI text,,,,,config_6ed6c84d88e3,,model_8553f59d67fa,route_cc936f0f501c,0.567155
linked,full_2026-07-06__rec_003043,route_2f7179af9d9b,route_a8fb3283b641,0.769373,True,True,False,,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.074074,1.0,0.0,1.0,0.8,0.562092,Mistral-7B (LoRA),Mistral-7B,Gene Function Description prompt to Mistral-7B (LoRA),gene-function prompt to Mistral-7B,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_01d542a47a26,config_0f827720913c,model_d4d27cc94560,model_364e087c07ba,,
linked,full_2026-07-06__rec_003043,route_49eae81cade5,route_9640f876d90e,0.769373,True,True,False,,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.074074,1.0,0.0,1.0,0.8,0.562092,LLaMA2-13B (LoRA),LLaMA2-13B,Gene Function Description prompt to LLaMA2-13B (LoRA),gene-function prompt to LLaMA2-13B,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_8b52f5e53566,config_dab2b272adfe,model_1e19aae9600e,model_4b363c370943,,
linked,full_2026-07-06__rec_003043,route_4a7b18391af9,route_3af6eeab6bde,0.771436,True,True,False,,0.814815,1.0,1.0,1.0,1.0,1.0,1.0,0.074074,1.0,0.0,1.0,0.804598,0.562092,LLaMAPro-8B (LoRA),LLaMAPro-8B,Gene Function Description prompt to LLaMAPro-8B (LoRA),gene-function prompt to LLaMAPro-8B,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_bf49eaf9f34b,config_60ee7fa24e26,model_3ffa8a885e54,model_af471cc4e529,,
linked,full_2026-07-06__rec_003043,route_5c39716431d5,route_e3e67790db59,0.766967,True,True,False,,0.782609,1.0,1.0,1.0,1.0,1.0,1.0,0.074074,1.0,0.0,1.0,0.795181,0.562092,LLaMA3-8B (LoRA),LLaMA3-8B,Gene Function Description prompt to LLaMA3-8B (LoRA),gene-function prompt to LLaMA3-8B,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_ae4aa4725e0b,config_77a4478e9b26,model_93a7ffd17991,model_78760ba29751,,
linked,full_2026-07-06__rec_003043,route_93954e7855df,route_22d13b63dfa8,0.766967,True,True,False,,0.782609,1.0,1.0,1.0,1.0,1.0,1.0,0.074074,1.0,0.0,1.0,0.795181,0.562092,LLaMA2-7B (full),LLaMA2-7B,Gene Function Description prompt to LLaMA2-7B (full),gene-function prompt to LLaMA2-7B,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_38f2799e833a,config_293dd526689e,model_a28a12d8b817,model_c443713ee155,,
linked,full_2026-07-06__rec_003043,route_d1a93afdfc93,route_95a5e9d8fe90,0.764124,True,True,False,,0.761905,1.0,1.0,1.0,1.0,1.0,1.0,0.074074,1.0,0.0,1.0,0.790123,0.562092,Gemma-7B (LoRA),Gemma-7B,Gene Function Description prompt to Gemma-7B (LoRA),gene-function prompt to Gemma-7B,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_335e971303c7,config_c4e1ebbb6016,model_e38398566857,model_6cd07bd7db7c,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003043,route_002b7fcfc679,,,,,,,,,,,,,,,,,,,,Gemma-7B (RAG),,Gene Function Description prompt to Gemma-7B (RAG),,,,,config_863be55d8b39,,model_e983118caaee,,route_95a5e9d8fe90,0.679179
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003043,route_456123d5936e,,,,,,,,,,,,,,,,,,,,LLaMA3-8B (RAG),,Gene Function Description prompt to LLaMA3-8B (RAG),,,,,config_8ad84c485554,,model_474be0bd1901,,route_e3e67790db59,0.681689
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003043,route_528a022d0e42,,,,,,,,,,,,,,,,,,,,LLaVA-7B (LoRA),,Marker Genes image plus text prompt to LLaVA-7B (LoRA),,,,,config_40e0e8e04024,,model_f35a32a6436b,,route_5496539f3e31,0.534184
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003043,route_5dd041855f6f,,,,,,,,,,,,,,,,,,,,LLaVA-7B (LoRA),,Protein Classification image plus text prompt to LLaVA-7B (LoRA),,,,,config_60b518582108,,model_f35a32a6436b,,route_f37dc335797b,0.599089
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003043,route_601f4c54c675,,,,,,,,,,,,,,,,,,,,LLaMA2-13B (RAG),,Gene Function Description prompt to LLaMA2-13B (RAG),,,,,config_ebc010649eb9,,model_f9c18c1bed7e,,route_9640f876d90e,0.683798
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003043,route_87c48e8aa371,,,,,,,,,,,,,,,,,,,,Mistral-7B (RAG),,Gene Function Description prompt to Mistral-7B (RAG),,,,,config_61f47a37056a,,model_bb8abf39cda0,,route_a8fb3283b641,0.683798
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003043,route_c9b244c66ecd,,,,,,,,,,,,,,,,,,,,LLaMA2-7B (RAG),,Gene Function Description prompt to LLaMA2-7B (RAG),,,,,config_bab52b077b6a,,model_a379b593891e,,route_22d13b63dfa8,0.681689
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003043,route_edacbca860c3,,,,,,,,,,,,,,,,,,,,LLaMAPro-8B (RAG),,Gene Function Description prompt to LLaMAPro-8B (RAG),,,,,config_fc19c8e0471d,,model_bb7d0dfa0c17,,route_3af6eeab6bde,0.685598
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003043,route_f453d8aa93bb,,,,,,,,,,,,,,,,,,,,LLaMA2-7B (LoRA),,Gene Function Description prompt to LLaMA2-7B (LoRA),,,,,config_5fdc1e13bd6a,,model_c62fec9f6eca,,route_22d13b63dfa8,0.766967
current_unmatched_added_or_split,full_2026-07-06__rec_003043,,route_5496539f3e31,,,,,,,,,,,,,,,,,,,,LLaVA-7B (LoRA),,spatial transcriptomic image to LLaVA-7B (LoRA),,,,,config_1be2942b6999,,model_f35a32a6436b,route_528a022d0e42,0.534184
current_unmatched_added_or_split,full_2026-07-06__rec_003043,,route_c450584a8acc,,,,,,,,,,,,,,,,,,,,Geneverse,,gene function description training,,,,,config_dbaf35a033bb,,model_fa94e391fe47,route_d1a93afdfc93,0.450916
current_unmatched_added_or_split,full_2026-07-06__rec_003043,,route_f37dc335797b,,,,,,,,,,,,,,,,,,,,LLaVA-7B (LoRA),,protein structure image to LLaVA-7B (LoRA),,,,,config_dcbabd4d7ffe,,model_f35a32a6436b,route_5dd041855f6f,0.599089
linked,full_2026-07-06__rec_003131,route_15808b7eb1e1,route_e0db3750e2c7,0.932177,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.760563,1.0,0.441558,1.0,1.0,1.0,GP-GPT,GP-GPT,Protein-function inferring,Protein-function inferring,primary_one_to_one,high,high_confidence_rewording_or_same_route,config_0e04c1ed51e4,config_0e04c1ed51e4,model_6b93a9600bf1,model_6b93a9600bf1,,
linked,full_2026-07-06__rec_003131,route_300114305b70,route_504a9017e136,0.853843,True,True,True,fusion_topology,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.52381,0.560847,0.708333,0.75,1.0,GP-GPT,GP-GPT,QA gene-disease association,Gene-disease QA,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_aca3701fca9a,config_5d23996acb2c,model_6b93a9600bf1,model_6b93a9600bf1,,
linked,full_2026-07-06__rec_003131,route_4fe0b75a59bf,route_9e462c7819b0,0.933499,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.774194,1.0,0.437086,1.0,1.0,1.0,GP-GPT,GP-GPT,Gene-function inferring,Gene-function inferring,primary_one_to_one,high,high_confidence_rewording_or_same_route,config_4897976b13b9,config_4897976b13b9,model_6b93a9600bf1,model_6b93a9600bf1,,
linked,full_2026-07-06__rec_003131,route_745a44d4f9d6,route_84fcd76e9fd3,0.807777,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.886076,0.653061,0.421053,0.71875,0.677419,1.0,GP-GPT,GP-GPT,Stage 1 masked phenotypes/diseases,Stage 1 masked genomics text,primary_one_to_one,moderate,probable_modified_route,config_f7b784a19e96,config_d20ec823eb71,model_6b93a9600bf1,model_6b93a9600bf1,,
linked,full_2026-07-06__rec_003131,route_a3006417da2b,route_4449868be025,0.880134,True,True,True,fusion_topology,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.77193,0.468085,1.0,0.777778,1.0,GP-GPT,GP-GPT,QA sentence completion,Gene-disease sentence completion,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_46e064a3c0d1,config_46e064a3c0d1,model_6b93a9600bf1,model_6b93a9600bf1,,
linked,full_2026-07-06__rec_003131,route_a4da7e67184c,route_e37e280eb801,0.89294,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.571429,1.0,0.567901,0.492308,1.0,1.0,GP-GPT,GP-GPT,Protein molecular features,Protein molecular features,primary_one_to_one,high,high_confidence_rewording_or_same_route,config_6ab9e1a99874,config_2e42258e0096,model_6b93a9600bf1,model_6b93a9600bf1,,
linked,full_2026-07-06__rec_003131,route_ab83856f1e31,route_03df9dd1f40a,0.901674,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.595238,1.0,0.583333,0.588235,1.0,1.0,GP-GPT,GP-GPT,Protein pathogenesis features,Protein pathogenesis features,primary_one_to_one,high,high_confidence_rewording_or_same_route,config_0b753f2c024a,config_2e42258e0096,model_6b93a9600bf1,model_6b93a9600bf1,,
linked,full_2026-07-06__rec_003131,route_f20266a76155,route_5c3299a14655,0.932882,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.878049,1.0,0.352273,0.857143,1.0,1.0,GP-GPT,GP-GPT,Relation determination,Relation determination,primary_one_to_one,high,high_confidence_rewording_or_same_route,config_6cc6101854b7,config_b915bb133de4,model_6b93a9600bf1,model_6b93a9600bf1,,
