candidate_id,source_record_id,title,doi,source_document,source_document_sha256,source_document_kind,source_pdf,profile_status,document_identity_status,document_identity_evidence,profile_kind,docling_json,docling_json_sha256,markdown,markdown_sha256,figures_manifest,figures_manifest_sha256,figure_count,picture_description_count,scientific_figure_count,non_scientific_image_count,chunks,chunks_status,picture_description_backend,picture_description_model,picture_description_area_threshold,picture_description_max_tokens,picture_description_scale,cohort_manifest_source
full_2026-07-06__rec_003206,rec_003206,Cell2Sentence: teaching large language models the language of biology,,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/full_2026-07-06__rec_003206.pdf,4583f5bad2e244cb246d0cb5425f2becf70f46c418088fbd44faac7fa04f4758,pdf,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/full_2026-07-06__rec_003206.pdf,complete,verified,"{""status"": ""verified"", ""doi_match"": false, ""exact_normalized_title_in_first_20000_chars"": true, ""best_heading_title_similarity"": 1.0, ""title_token_coverage_in_first_20000_chars"": 1.0, ""front_heading_candidates"": [""Cell2Sentence: Teaching Large Language Models the Language of Biology"", ""Daniel Levine ∗"", ""Nazreen Pallikkavaliyaveetil"", ""Syed Asad Rizvi ∗"", ""Antonio Oliveira Fonseca"", ""Xingyu Chen"", ""Sina Ghadermarzi"", ""Rahul M. Dhodapkar †"", ""Abstract"", ""1 Introduction"", ""1.1 Related Work"", ""2 Results"", ""2.1 Cell sentence encoding is a robust and reversible operation""]}",native_docling_vlm_full_conversion,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/documents/full_2026_07_06_rec_003206_211e7d00b696.docling.json,6499cbc11da997ca96d2cdf79bf9ed0ea7b02a9b82c78c35ab7a2cc3f3093f96,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/markdown/full_2026_07_06_rec_003206_211e7d00b696.md,00ae178726279209d3094cc22a04b1797e3217ef10b53687ed9b5308e39805b5,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/figures/full_2026_07_06_rec_003206_211e7d00b696/figures_manifest.json,958c4bbc37855338ca83ab35b545f6899028e4a8fb5b4d661569783daa399039,15,15,15,0,,not_generated: no-limit VLM profile intentionally skips HybridChunker; derive a RAG chunk view separately when a retrieval token budget is explicitly chosen,openai-api,gpt-5.5,0.0,,2,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/manifests/canonical_docling_profile_manifest.csv
full_2026-07-06__rec_003214,rec_003214,Biomedgpt: Open multimodal generative pre-trained transformer for biomedicine,,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/full_2026-07-06__rec_003214.pdf,1b45cd22c6fae6eaacd2100e765706438af0667684d3944548ecee0bac3e1b59,pdf,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/full_2026-07-06__rec_003214.pdf,complete,verified,"{""status"": ""verified"", ""doi_match"": false, ""exact_normalized_title_in_first_20000_chars"": true, ""best_heading_title_similarity"": 1.0, ""title_token_coverage_in_first_20000_chars"": 1.0, ""front_heading_candidates"": [""BIOMEDGPT: OPEN MULTIMODAL GENERATIVE PRE-TRAINED TRANSFORMER FOR BIOMEDICINE"", ""ABSTRACT"", ""1 Introduction"", ""2 An Overview of BioMedGPT"", ""3 BioMedGPT-10B: Aligning Molecules, Proteins, and Natural Language"", ""3.1 BioMedGPT-LM-7B: Incremental training on large-scale biomedical literature""]}",native_docling_vlm_full_conversion,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/documents/full_2026_07_06_rec_003214_ccaac5236ad7.docling.json,cf116a96f11cbdb518b1fba2413c82a64018f93d3d26cb0a0b6d210092621d57,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/markdown/full_2026_07_06_rec_003214_ccaac5236ad7.md,019d13e0b228bc6898929f0997c11652ae178290f6ee392e0acc6b9c3d9efc63,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/figures/full_2026_07_06_rec_003214_ccaac5236ad7/figures_manifest.json,24a7be394c9cc25bd13ec16e0677e2094aab305c4f32a44f4263b64416546978,4,4,4,0,,not_generated: no-limit VLM profile intentionally skips HybridChunker; derive a RAG chunk view separately when a retrieval token budget is explicitly chosen,openai-api,gpt-5.5,0.0,,2,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/manifests/canonical_docling_profile_manifest.csv
full_2026-07-06__rec_003323,rec_003323,Teampath: Building multimodal pathology experts with reasoning ai copilots,,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/full_2026-07-06__rec_003323.pdf,6406a02d585ad3e7fe57992708fe3cbae1d96026fc39e2af2e09281c27dab957,pdf,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/full_2026-07-06__rec_003323.pdf,complete,verified,"{""status"": ""verified"", ""doi_match"": false, ""exact_normalized_title_in_first_20000_chars"": true, ""best_heading_title_similarity"": 1.0, ""title_token_coverage_in_first_20000_chars"": 1.0, ""front_heading_candidates"": [""TeamPath: Building MultiModal Pathology Experts with Reasoning AI Copilots"", ""Hongyu Zhao"", ""Tianyu Liu"", ""Simeng Han"", ""Tinglin Huang"", ""Hua Xu"", ""Weihao Xuan"", ""Heli Qi"", ""Irene Li"", ""Rui Yang"", ""Nan Liu"", ""Fang Wu"", ""Hao Wu"", ""Peter Humphrey"", ""Marcello DiStasio"", ""TeamPath: Building MultiModal Pathology Experts with Reasoning AI Copilots"", ""1. Introduction"", ""2. Results""]}",native_docling_vlm_full_conversion,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/documents/full_2026_07_06_rec_003323_ae216fea4cc3.docling.json,9e72f04f16557227335355f46f46cdd0c29469603739e2a2a78f52881b2980cc,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/markdown/full_2026_07_06_rec_003323_ae216fea4cc3.md,6a735e7495eafea233249391ee2eb942c1d1fdd6727733c4a273009a608f9c25,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/figures/full_2026_07_06_rec_003323_ae216fea4cc3/figures_manifest.json,5d61af9f2d1753dc7c7fadf42ecc4703e8a8019b12870b180e81a56b2da99c06,16,16,15,1,,not_generated: no-limit VLM profile intentionally skips HybridChunker; derive a RAG chunk view separately when a retrieval token budget is explicitly chosen,openai-api,gpt-5.5,0.0,,2,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/manifests/canonical_docling_profile_manifest.csv
full_2026-07-06__rec_003394,rec_003394,A foundation model for nucleotide sequences.,10.1093/nar/gkag083,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/full_2026-07-06__rec_003394.pdf,52c1dfb4e8527a08cca2b15ba1debaeb1feee006f0d8f0a14b41161a3224dadc,pdf,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/full_2026-07-06__rec_003394.pdf,complete,verified,"{""status"": ""verified"", ""doi_match"": false, ""exact_normalized_title_in_first_20000_chars"": true, ""best_heading_title_similarity"": 1.0, ""title_token_coverage_in_first_20000_chars"": 1.0, ""front_heading_candidates"": [""A foundation model for nucleotide sequences"", ""Abstract"", ""Gr aphical abstr act"", ""Introduction"", ""Materials and methods"", ""Data processing for OmniNA pre-training"", ""Model architecture and pre-training"", ""Evaluation of OmniNA's generation ability""]}",native_docling_vlm_full_conversion,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/documents/full_2026_07_06_rec_003394_190500e27f28.docling.json,7d1059bc0b8ee0ab244ac53e8d2fef1fa833466c6b48207f8854f820c1ade995,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/markdown/full_2026_07_06_rec_003394_190500e27f28.md,1319aa0f5b22890d3ecdddeb46011bbb1d68f1c4ad3a40ccd258b8a514a0e70d,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/figures/full_2026_07_06_rec_003394_190500e27f28/figures_manifest.json,6e28cfd8aa7a8e0760c12e148a8a280a3897724e8b75f8462e67e0da4894662c,8,8,7,1,,not_generated: no-limit VLM profile intentionally skips HybridChunker; derive a RAG chunk view separately when a retrieval token budget is explicitly chosen,openai-api,gpt-5.5,0.0,,2,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/manifests/canonical_docling_profile_manifest.csv
full_2026-07-06__rec_003434,rec_003434,The End of Aging Clocks: Training Foundation Models to Reason in Aging and Longevity,10.64898/2026.03.28.714980,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/full_2026-07-06__rec_003434.pdf,b2d423b714cb6c86be10ad0461214269bcac72669557776e009be51448fc2a01,pdf,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/full_2026-07-06__rec_003434.pdf,complete,verified,"{""status"": ""verified"", ""doi_match"": false, ""exact_normalized_title_in_first_20000_chars"": true, ""best_heading_title_similarity"": 1.0, ""title_token_coverage_in_first_20000_chars"": 1.0, ""front_heading_candidates"": [""The End of Aging Clocks: Training Foundation Models to Reason in Aging and Longevity"", ""Authors"", ""Affiliations"", ""Abstract"", ""Introduction"", ""Methods"", ""Training data"", ""Model training"", ""Supervised fine-tuning (SFT)"", ""Reinforcement fine-tuning (RFT)"", ""Evaluation metrics"", ""Results"", ""Performance in Longevity Bench"", ""Epigenetic age prediction""]}",native_docling_vlm_full_conversion,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/documents/full_2026_07_06_rec_003434_0c79637be8b9.docling.json,a010b4d9d68f19b8d9e25b5436f429eb53f9935367573865058b33cb42f8ed62,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/markdown/full_2026_07_06_rec_003434_0c79637be8b9.md,88fd86b6aad5aaec9b193882d1f8784ead22307ac3077580d9c2792190673057,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/figures/full_2026_07_06_rec_003434_0c79637be8b9/figures_manifest.json,a7bfc3f487831a9b2c964ecc1acb1cca28f39367671e33e5a26f3d50aad93a36,7,7,7,0,,not_generated: no-limit VLM profile intentionally skips HybridChunker; derive a RAG chunk view separately when a retrieval token budget is explicitly chosen,openai-api,gpt-5.5,0.0,,2,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/manifests/canonical_docling_profile_manifest.csv
full_2026-07-06__rec_003517,rec_003517,X-Cell: Scaling Causal Perturbation Prediction Across Diverse Cellular Contexts via Diffusion Language Models,10.64898/2026.03.18.712807,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/full_2026-07-06__rec_003517.pdf,3701ba0d80d930671863a3d6a0af27704e4aab94c2ffb9c148152fc409290655,pdf,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/full_2026-07-06__rec_003517.pdf,complete,verified,"{""status"": ""verified"", ""doi_match"": true, ""exact_normalized_title_in_first_20000_chars"": true, ""best_heading_title_similarity"": 1.0, ""title_token_coverage_in_first_20000_chars"": 1.0, ""front_heading_candidates"": [""X-Cell: Scaling Causal Perturbation Prediction Across Diverse Cellular Contexts via Diffusion Language Models"", ""Abstract"", ""1 Introduction"", ""2 Results"", ""2.1 Generation of the X-Atlas/Pisces dataset and X-Cell model"", ""2.2 X-Atlas captures conserved and context-dependent regulatory networks""]}",native_docling_vlm_full_conversion,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/documents/full_2026_07_06_rec_003517_bdcbcbd932f3.docling.json,2004e0819372aef274c6b208fe05e501bdb04ab6bbf0818d76f4b92081d583dd,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/markdown/full_2026_07_06_rec_003517_bdcbcbd932f3.md,0d04cc930580916f4a35bf1256563708a4ebb2e20415b1fa5b4b316efef49873,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/figures/full_2026_07_06_rec_003517_bdcbcbd932f3/figures_manifest.json,34dd5abd933be84c793dbd941c13540f503a888b5fd3c3e5a4df31dbee0c7753,13,13,13,0,,not_generated: no-limit VLM profile intentionally skips HybridChunker; derive a RAG chunk view separately when a retrieval token budget is explicitly chosen,openai-api,gpt-5.5,0.0,,2,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/manifests/canonical_docling_profile_manifest.csv
full_2026-07-06__rec_003629,rec_003629,Phenotype-Guided In Silico Molecular Generation Using Large Language Models,,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/full_2026-07-06__rec_003629.pdf,82383e60513b85e42e6c8186b4e8bd76be2cf2f514175605e877835da6e1f5fc,pdf,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/full_2026-07-06__rec_003629.pdf,complete,verified,"{""status"": ""verified"", ""doi_match"": false, ""exact_normalized_title_in_first_20000_chars"": true, ""best_heading_title_similarity"": 0.986842, ""title_token_coverage_in_first_20000_chars"": 1.0, ""front_heading_candidates"": [""Phenotype-Guided In Silico Molecular Generation Using Large Language Models 1"", ""Abstract"", ""Introduction 41"", ""Overview of GEMGen"", ""Benchmarking GEMGen for phenotype -guided molecular generation"", ""Scoring -based prioritization of GEMGen -generated compounds""]}",native_docling_vlm_full_conversion,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/documents/full_2026_07_06_rec_003629_cb28e7e12c02.docling.json,009799fc188924814e96a15c7969648a0a0e7553d4e445f0eb3c6b6098e75a04,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/markdown/full_2026_07_06_rec_003629_cb28e7e12c02.md,85d9d2636d0bc0fd5e9515d39c8fa23745bec7d11c103e74d417b3c6314c1928,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/figures/full_2026_07_06_rec_003629_cb28e7e12c02/figures_manifest.json,9984f714a407fd3008809be8549afde86077cf15e60fcbda76a50876e6369c31,14,14,12,2,,not_generated: no-limit VLM profile intentionally skips HybridChunker; derive a RAG chunk view separately when a retrieval token budget is explicitly chosen,openai-api,gpt-5.5,0.0,,2,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/manifests/canonical_docling_profile_manifest.csv
full_2026-07-06__rec_003852,rec_003852,A Generative Foundation Model for Multimodal Histopathology,,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/full_2026-07-06__rec_003852.pdf,2a70a517565c5c112f4ecd9335312af05d7c2eb6d234ab2401836b547bf7355d,pdf,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/full_2026-07-06__rec_003852.pdf,complete,verified,"{""status"": ""verified"", ""doi_match"": false, ""exact_normalized_title_in_first_20000_chars"": true, ""best_heading_title_similarity"": 1.0, ""title_token_coverage_in_first_20000_chars"": 1.0, ""front_heading_candidates"": [""A Generative Foundation Model for Multimodal Histopathology"", ""Acknowledgments"", ""Abstract"", ""Introduction"", ""Results"", ""Image-to-image generation"", ""Text-to-image generation"", ""Synthetic data generation for training augmentation""]}",native_docling_vlm_full_conversion,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/documents/full_2026_07_06_rec_003852_e33170bc6302.docling.json,db538d98ec686b3ade392c26872234b4392cb9a2f2640a184966d1e9c9786f4a,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/markdown/full_2026_07_06_rec_003852_e33170bc6302.md,ad791fbc6774dd1953f012a0235f63596b81e1333142598ec3cd72792abdd8bf,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/figures/full_2026_07_06_rec_003852_e33170bc6302/figures_manifest.json,9bb1e866b63c3dbed9dc7e9d4a34e1980d05207cfa9f04143016ba194972866b,9,9,9,0,,not_generated: no-limit VLM profile intentionally skips HybridChunker; derive a RAG chunk view separately when a retrieval token budget is explicitly chosen,openai-api,gpt-5.5,0.0,,2,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/manifests/canonical_docling_profile_manifest.csv
july_update_2026-07-06__rec_000050,rec_000050,How Post-Training Shapes Biological Reasoning Models,,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/july_update_2026-07-06__rec_000050.pdf,2646ef1339e586241b3ccfa1e80427f6e05215fe4bafb0f9d614461cb120000b,pdf,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/july_update_2026-07-06__rec_000050.pdf,complete,verified,"{""status"": ""verified"", ""doi_match"": false, ""exact_normalized_title_in_first_20000_chars"": true, ""best_heading_title_similarity"": 1.0, ""title_token_coverage_in_first_20000_chars"": 1.0, ""front_heading_candidates"": [""How Post-Training Shapes Biological Reasoning Models"", ""Lukas Fesser ∗"", ""Hanlin Zhang ∗"", ""Michelle M. Li"", ""Marinka Zitnik"", ""Sham M. Kakade"", ""Abstract"", ""1 Introduction"", ""2 Background and Related Work"", ""3 Experimental Setup: Tasks, Data, and Training Stages"", ""3.1 Biological Reasoning Tasks and Evaluation Splits"", ""3.2 Language Models, Biological Foundation Models, and Post-Training Pipeline"", ""4 Results: How Training Stages Shape Biological Reasoning in LLMs"", ""4.1 Su""]}",native_docling_vlm_full_conversion,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/documents/july_update_2026_07_06_rec_000050_23824e963093.docling.json,9aa56eb867503ee2a66bb50f7eaa70e7ee21ea1148b09d409afc55a593628716,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/markdown/july_update_2026_07_06_rec_000050_23824e963093.md,3ffcb0b13f70155362e8e44745e461d6e37aecd1d521e955cfafd2dff2d3e172,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/figures/july_update_2026_07_06_rec_000050_23824e963093/figures_manifest.json,626c897a7dc8691b4e9b76a8da289ff440886982fad472636b515183ca948955,10,10,10,0,,not_generated: no-limit VLM profile intentionally skips HybridChunker; derive a RAG chunk view separately when a retrieval token budget is explicitly chosen,openai-api,gpt-5.5,0.0,,2,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/manifests/canonical_docling_profile_manifest.csv
july_update_2026-07-06__rec_000060,rec_000060,CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis,10.64898/2026.06.16.732397,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/july_update_2026-07-06__rec_000060.pdf,cc6728f4854de053a7d2730d80c574b298c4d2dd17a7b473d5df0fcf2c449844,pdf,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/july_update_2026-07-06__rec_000060.pdf,complete,verified,"{""status"": ""verified"", ""doi_match"": true, ""exact_normalized_title_in_first_20000_chars"": true, ""best_heading_title_similarity"": 1.0, ""title_token_coverage_in_first_20000_chars"": 1.0, ""front_heading_candidates"": [""CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis"", ""Abstract"", ""1 Introduction"", ""Contributions."", ""2 Related Work"", ""3 Methods"", ""3.1 Cell Sentence Representation and Prompt Format"", ""3.2 Training Data and Split: hca\\_train/val/test"", ""3.2.1 Single-cell expression corpus"", ""3.3 Knowledge Graph Construction and Virtual-Token Injection""]}",native_docling_vlm_full_conversion,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/documents/july_update_2026_07_06_rec_000060_d8977b6d9a26.docling.json,41fb46a6e0de289c996747957efb1211c879eea1ebf0f6dc3e2f0b351d508862,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/markdown/july_update_2026_07_06_rec_000060_d8977b6d9a26.md,fe373a69edde3d5443a04ac88301c1f617b07eca91a4b8ca1ba999cf07d35779,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/figures/july_update_2026_07_06_rec_000060_d8977b6d9a26/figures_manifest.json,2c467c85053b363008dfeec813265f0106df45f037e126cf01511bf2a7611e07,9,9,9,0,,not_generated: no-limit VLM profile intentionally skips HybridChunker; derive a RAG chunk view separately when a retrieval token budget is explicitly chosen,openai-api,gpt-5.5,0.0,,2,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/manifests/canonical_docling_profile_manifest.csv
june_update_2026-06-10__rec_000121,rec_000121,RVQ-Alpha: Bridging Single-Cell Transcriptomics and Large Language Models via Discrete Tokenization and Verifiable Reinforcement Learning,10.64898/2026.04.20.719773,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/june_update_2026-06-10__rec_000121.pdf,69338d06cde84e2f0112db053e2c1b24eb8d1a4bc427c9c06277927907ed405f,pdf,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/june_update_2026-06-10__rec_000121.pdf,complete,verified,"{""status"": ""verified"", ""doi_match"": true, ""exact_normalized_title_in_first_20000_chars"": true, ""best_heading_title_similarity"": 1.0, ""title_token_coverage_in_first_20000_chars"": 1.0, ""front_heading_candidates"": [""RVQ-Alpha: Bridging Single-Cell Transcriptomics and Large Language Models via Discrete Tokenization and Verifiable Reinforcement Learning"", ""Abstract"", ""1 Introduction"", ""2 Related Work"", ""2.1 Single-Cell Foundation Models with Continuous Representations"", ""2.2 Language Models for Single-Cell Biology"", ""2.3 Discrete Tokenization for Biological Data"", ""2.4 Reasoning and Reinforcement Learning for Biological LLMs""]}",native_docling_vlm_full_conversion,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/documents/june_update_2026_06_10_rec_000121_8f4709456aba.docling.json,50379114aefa3038f4839bf302db7d83cf15b6dbd609a144b614ef72d244d88c,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/markdown/june_update_2026_06_10_rec_000121_8f4709456aba.md,e02008998d861ac2b63ac73ba3bf886c61723b685a0e4472749489634ec99ea5,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/figures/june_update_2026_06_10_rec_000121_8f4709456aba/figures_manifest.json,a9fc2708960711e7afc2627098af9275af89988c4a927e22c0cd71773931f727,22,22,22,0,,not_generated: no-limit VLM profile intentionally skips HybridChunker; derive a RAG chunk view separately when a retrieval token budget is explicitly chosen,openai-api,gpt-5.5,0.0,,2,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/manifests/canonical_docling_profile_manifest.csv
june_update_2026-06-10__rec_000133,rec_000133,GenNA: Conditional generation of nucleotide sequences guided by natural-language annotations,10.64898/2026.04.22.720063,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/june_update_2026-06-10__rec_000133.pdf,f1987deaeee119159aa9c142d26e5877ff8aa62cb79847cdc6e12dc3b2716256,pdf,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/june_update_2026-06-10__rec_000133.pdf,complete,verified,"{""status"": ""verified"", ""doi_match"": true, ""exact_normalized_title_in_first_20000_chars"": true, ""best_heading_title_similarity"": 1.0, ""title_token_coverage_in_first_20000_chars"": 1.0, ""front_heading_candidates"": [""GenNA: Conditional generation of nucleotide sequences guided by natural-language annotations"", ""Abstract"", ""Main"", ""Results"", ""Architecture and pretraining of the GenNA foundation model"", ""GenNA internalizes sequence-function relationships"", ""Zero-shot prediction of mutation effects"", ""Capturing evolutionary constraints and phylogenetic representations 171""]}",native_docling_vlm_full_conversion,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/documents/june_update_2026_06_10_rec_000133_3abbdd0df15f.docling.json,338f7532ebc0ae1cd954ab91f1e1071e0ed3427eb1a6483f99faafb4cf417dd6,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/markdown/june_update_2026_06_10_rec_000133_3abbdd0df15f.md,501b543fee937b57e1583a314bc805ad690c259011fd1ccf05b4b39f93a0ae7b,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/figures/june_update_2026_06_10_rec_000133_3abbdd0df15f/figures_manifest.json,e4bd01755b5aee7af7022a436d40d36b091f8d5b9646d094d30317481db4660c,8,8,8,0,,not_generated: no-limit VLM profile intentionally skips HybridChunker; derive a RAG chunk view separately when a retrieval token budget is explicitly chosen,openai-api,gpt-5.5,0.0,,2,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/manifests/canonical_docling_profile_manifest.csv
june_update_2026-06-10__rec_000148,rec_000148,"SciCore-Omics: a tri-modal foundation model unifying histology, spatial transcriptomics and language for spatial biology",10.64898/2026.05.30.728937,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/june_update_2026-06-10__rec_000148.pdf,9a32a0341846b7533cdb67f4b1d4f0e916f6530271b8fb105a2e1456f8e05ced,pdf,/Users/bogdan.didenko/lpnu/review/data/source_pdf_recovery_52_2026-07-29/canonical_pdfs/june_update_2026-06-10__rec_000148.pdf,complete,verified,"{""status"": ""verified"", ""doi_match"": true, ""exact_normalized_title_in_first_20000_chars"": true, ""best_heading_title_similarity"": 1.0, ""title_token_coverage_in_first_20000_chars"": 1.0, ""front_heading_candidates"": [""SciCore-Omics: a tri-modal foundation model unifying histology, spatial transcriptomics and language for spatial biology"", ""Abstract"", ""1 Results"", ""1.1 Overview of SciCore-Omics"", ""1.2 Progressive multimodal alignment improves transcriptome-to-language"", ""1.3 SciCore-Omics predicts gene expression from histology"", ""1.4 SciCore-Omics improves spot-level spatial domain recognition""]}",native_docling_vlm_full_conversion,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/documents/june_update_2026_06_10_rec_000148_32d2df447629.docling.json,43f3cc603d26e2dc2671468f8315a0b322fd565916801e5efc24b0a0bc66f615,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/markdown/june_update_2026_06_10_rec_000148_32d2df447629.md,6966c8d98df782d15ae125002b2564067c6413714822550f1f07f457e2c2fd4e,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/figures/june_update_2026_06_10_rec_000148_32d2df447629/figures_manifest.json,29153893bac0b5f7973984cfa04c35bfcf6f46074ab9f655111a3604ce2bb9bc,11,11,11,0,,not_generated: no-limit VLM profile intentionally skips HybridChunker; derive a RAG chunk view separately when a retrieval token budget is explicitly chosen,openai-api,gpt-5.5,0.0,,2,data/living_catalog/taxonomy_rerun_preflight_2026-08-12/baseline_vlm_profiles/manifests/canonical_docling_profile_manifest.csv
